count	reward_sum	squared_reward_sum	length
1989	216.49677627667526	59.1472226863116	916
1990	220.2606792610234	62.663194364402926	908
1991	216.47788989954256	59.2950069375743	918
1992	218.91471471774227	61.57820095618592	895
1993	222.05835472537535	62.336121547333306	898
1994	219.23045598161346	59.839396933115765	931
1995	220.38705102660452	63.75495175532182	879
1996	218.28845127622185	60.26884933305728	921
1997	224.0150457691246	64.7734677405674	874
1998	219.61811184747944	61.390143492847756	903
1999	221.4666757851465	63.32878373585307	886
